Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,684.06,-4.43,-0.64
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,2.62,0.14,5.65
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,138.21,10.3,8.05
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,40.44,1.14,2.9
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.51,0.07,15.91
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,11.81,-0.59,-4.76
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.54,0.05,10.2
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2018,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,194.13,11.11,6.07
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,10.31,0.5,5.1
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,59.96,6.5,12.16
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,25.55,2.09,8.91
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,10,0.4,4.17
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,10.31,0.5,5.1
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.31,0.1,47.62
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.88,0.01,0.53
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,34.41,4.41,14.7
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,17.92,1.46,8.87
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,5.98,0.21,3.64
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,7.63,0.63,9
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,2.14,0.18,9.18
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.16,0.09,128.57
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0.15,0.01,7.14
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,297.12,11.83,4.15
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,1.09,0.03,2.83
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,16.26,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,83.73,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,24.67,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.06,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,16.26,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0.2,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,48.04,-0.34,-0.7
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,247.4,11.99,5.09
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,72.91,-2.49,-3.3
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,47.44,-0.66,-1.37
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,48.04,-0.34,-0.7
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0.6,0.32,114.29
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.12,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,59.06,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,21.09,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,7.16,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,3.58,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,4.78,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0.04,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0.16,,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,12.17,0.04,0.33
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,174.49,14.48,9.05
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,62.32,4.87,8.48
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,21.16,-0.48,-2.22
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,10.59,-7.36,-41
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,14.11,-0.22,-1.54
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0.12,0.03,33.33
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0.48,0.29,152.63
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,295.44,11.65,4.11
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,1.68,0.18,12
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.68,0.01,0.27
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,201.3,10.84,5.69
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,50.84,-1.41,-2.7
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,3.66,-0.01,-0.27
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.68,0.01,0.27
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.02,0.02,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,693.81,9.75,1.43
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,2.63,0.01,0.38
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,150.46,12.25,8.86
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,43.87,3.43,8.48
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.5,-0.01,-1.96
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,6.97,-4.84,-40.98
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.53,-0.01,-1.85
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0.01,0.01,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0.01,0.01,
Indonesia,IDN,2019,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,204.98,10.85,5.59
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,10.46,0.15,1.45
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,64.5,4.54,7.57
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,27.17,1.62,6.34
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,10.14,0.14,1.4
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,10.46,0.15,1.45
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.32,0.01,3.23
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.88,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,37.33,2.92,8.49
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,19.12,1.2,6.7
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,6.12,0.14,2.34
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,8.05,0.42,5.5
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,2.14,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.17,0.01,6.25
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0.15,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,293.37,-3.75,-1.26
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,1.07,-0.02,-1.83
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,18.13,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,81.87,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,19.89,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.91,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,18.13,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0.22,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,52.89,4.85,10.1
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,238.93,-8.47,-3.42
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,58.06,-14.85,-20.37
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,52.25,4.81,10.14
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,52.89,4.85,10.1
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0.64,0.04,6.67
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.23,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,61.98,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,17.57,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,8.34,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,2.32,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.34,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0.06,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0.16,,
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,12.35,0.18,1.48
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,180.87,6.38,3.66
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,51.28,-11.04,-17.72
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,24.33,3.17,14.98
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,6.78,-3.81,-35.98
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,15.57,1.46,10.35
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0.17,0.05,41.67
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0.47,-0.01,-2.08
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,291.82,-3.62,-1.23
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,1.55,-0.13,-7.74
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.86,0.18,4.89
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,196.08,-5.22,-2.59
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,40.56,-10.28,-20.22
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,3.84,0.18,4.92
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.86,0.18,4.89
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.02,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,685.15,-8.66,-1.25
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,2.67,0.04,1.52
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,155.52,5.06,3.36
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,36.1,-7.77,-17.71
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.58,0.08,16
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,4.46,-2.51,-36.01
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.59,0.06,11.32
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0.01,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0.01,0,0
Indonesia,IDN,2020,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,199.94,-5.04,-2.46
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,11.53,1.07,10.23
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,67.58,3.08,4.78
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,28.08,0.91,3.35
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,11.16,1.02,10.06
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,11.53,1.07,10.23
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.37,0.05,15.63
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,2.26,0.38,20.21
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,39.5,2.17,5.81
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,19.86,0.74,3.87
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,6.6,0.48,7.84
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,8.22,0.17,2.11
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,2.3,0.16,7.48
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.22,0.05,29.41
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0.15,0,0
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,310.33,16.96,5.78
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,1.12,0.05,4.67
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,18.16,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,81.83,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,20.43,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.96,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,18.16,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0.2,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,56.2,3.31,6.26
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,253.16,14.23,5.96
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,63.2,5.14,8.85
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,55.57,3.32,6.35
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,56.2,3.31,6.26
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0.63,-0.01,-1.56
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.84,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,61.4,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,18.27,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,7.98,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,2.16,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.14,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0.06,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0.14,,
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,14.96,2.61,21.13
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,189.96,9.09,5.03
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,56.53,5.25,10.24
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,24.7,0.37,1.52
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,6.67,-0.11,-1.62
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,15.91,0.34,2.18
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0.19,0.02,11.76
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0.44,-0.03,-6.38
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,309.36,17.54,6.01
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0.97,-0.58,-37.42
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,4.44,0.58,15.03
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,207.29,11.21,5.72
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,44.19,3.63,8.95
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,4.42,0.58,15.1
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,4.44,0.58,15.03
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.02,0,0
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,684.41,-0.74,-0.11
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,3.23,0.56,20.97
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,163.1,7.58,4.87
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,39.8,3.7,10.25
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.59,0.01,1.72
Indonesia,IDN,2021,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,4.39,-0.07,-1.57
